customer_tweet_id,customer_message,intent,confidence,reason
77343,Pathetic..Again ur delivery is delayed and this tym it is not even half way mark. This is happening to ur Prime User. Can it be expedited. Wat has happnd to ur delivery service...goin bad to worst.. My Order Details below,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
77342,I have reported the issue to u now it shuld be ur responsibility to take it further not making ur customer to go here n there to report ur mistakes and pathetic support.,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
77353,I have requested a refund.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
77358,I have spoken to someone over the phone. They assure me that a refund has been set up and I should see it credit my accoint in 5-7 working days.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
77367,Please update me about the refund. Now I can't trust u ppl and again book it to get disappointment. I will now buy From,Return / Refund,HIGH,Message explicitly concerns a return or refund.
77406,"your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
77444,what's the point of having prime and preordering if it still doesn't arrive 4 days after release?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
77465,"package was supposed to arrive last night. Now says don't contact until Saturday, but tracking info hasn't updated in 2 days. Anything you can do or help with? Even an eta?",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
77486,Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
77508,I am a prime member. Organised delivery for today. Delivery driver made no attempt to deliver and said no one was home. Apparently now you can't deliver again today even though I am a prime member and organised a day off today to take delivery.,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
77523,I realise you and your executive not helpful for concern what I do? Please refund.i don't want product.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
77537,Trying to reset my password because I don't remember it and the code isn't coming through. Have tried 3 times!! Not in my junk folder either.,Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
77568,I've order like 4 things from in the past week and none of them have arrived in 2 days 🤔#holidayseason #stillloveamazonprime,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
77571,"What's the deal with #Prime ? There's literally no 1 day delivery options now all seemingly 2 day, not what we signed up for.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
77570,"I've just ordered a couple of things with prime delivery and it's stating 2nd December the delivery will be here by, is that correct?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
77576,your delivery boy is out for delivery since 10 AM still didn't receive my order. What to do??,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
77617,"making fool of us and playing with their Database. First of All, taking 5 days delivery for ""Prime-Customer"" and on 5th days updated their records with order status Delivered while not attempting for delivery. Later than ask you to wait for next 3 days. #Logical ????",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
78686,I know you are missing them and I want to know why as the whole idea of prime is for next day! The order I have placed tonight is expected to be delivered on Monday so definitely not next day! Last weeks were 4 days too it’s not good!,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
78688,what is going on with your prime delivery over the last few orders I have done your supposed one day delivery has been 3 or 4 not sure why I pay for Amazon Prime when I don’t get what I pay for!,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
78710,Did not receive the refund even after 9 days.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
78716,"This week on : “Your package is still on the way, but it may arrive later than expected.”",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
78715,Not yet. Still waiting for a rescheduled delivery date.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
78726,"so will my package arrive today? #prime #amazon should be in j+1 for #belgium , now 2 days I wait until 21h30 for nothing #failure",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
78808,the last two items I ordered from prime aren’t expected until 3 days later even though at checkout they said arriving in 2 days. What’s the point of paying for prime if you can’t deliver? Please explain,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
78823,Hey what is going on with your provider ? I’ve ordered 5 things and 4 of them have been delayed. Ordered a Prime on 3 of them. On is now 7 days late...should have just bought it at the store,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
78833,"Hi ... I ordered a product on Wednesday evening, ""Prime Two-day shipping"" is the default, and I'm told that I'll get it on Tuesday next week? That feels like ""six day shipping"" or maybe five day. It definitely isn't TWO day shipping!",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
78843,your customer services are a complete joke. How do we get through to a UK complaint team?,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
80526,That’s it? Pretty poor customer service all round then.,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
80541,What the hell is this? How come a bank comes into the picture where I paid the whole amount from my Amazon Pay Balance? Make yourself aware about your own Amazon Pay Balance otherwise you can't help anyone.,Payment / Billing,HIGH,"Message concerns a payment, charge, billing, or monetary transaction."
80545,I am still waiting for help. How come my balance deducted and it's not there in Amazon Pay Balance Account Statement? It's simple cheat from Amazon India.,Payment / Billing,HIGH,"Message concerns a payment, charge, billing, or monetary transaction."
80550,Do you understand English? How come question of a bank arise? I have paid with Amazon Pay Balance yes you heard it right Amazon Pay Balance. Is this what you offer as help?,Payment / Billing,HIGH,"Message concerns a payment, charge, billing, or monetary transaction."
80577,I have not been called yet...,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
80692,"OK, thanks ❤️",Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
80804,Well it now says being delivered tomorrow. I have to work and wont be home for package. Why guarantee a date if it always changes?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
80806,If I dm the order number can you look into this? Lately every package shipped with prime shipping has been delayed and it’s upsetting honestly.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
80835,I have done that,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
83346,Is it me or is prime shipping a bit slower than normal? any insight? #nomore2dayshipping?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83348,Well as expected my package did not arrive yesterday which was the original date given for delivery,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83372,U people are simply great. I tell u. Slow Claps for u guys. Seriously. How do u ppl manage to provide such shitty customer care service. It must be hell lot of pain. Such efforts. 12 business hours complete nahi hue aapke? I provided this info on Thursday.,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
83378,"I have full audio recording of the call with me. When I asked her to transfer my call, she blatantly refused and disconnected the call. Do you people even review how your executives talk to the customer?",Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
83395,Spoke to customer service about a shipping problem and they said they sent out a new item but there is no reference to that in my account so I can’t track it,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
83402,why is your customer service so awful,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
83405,Today makes the fourth time that my order is getting delivered after the date quested when I checked out,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83408,Today makes the FOURTH time had my 2-day prime packages arriving ok the third day and this is officially a problem.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83412,"August, I can no longer log into my account to be more specific, I can only provide the date and cost of the items. My account for shut down due to suspicious activity around the same time.",Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
83432,"They won't arrive today because it's saying they haven't even been dispatched, tried to cancel today as they aren't going to arrive on time and was told I can't",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83435,"ordered 3 items the on Sunday, told they would be here by today and not even dispatched! Now estimated Monday, which is useless because it's the day I travel to Australia!!! So mad 😡",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83458,so I used to think $99 for prime was a good deal. Until 60% of my recent orders were delivered between 2 and 4 days after the were promised. That is not good,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83483,hi I have been tracking my parcel and it says delivered at 11:30pm last night but I definitely did not get a delivery. Help,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83495,"Once an amount transferred to Amazon wallet, it cant be taken back in your bank, as per So, if you return the item, the amount is in company's wallet until you purchase something else. Means #false representation of refund schemes. #customerservice #failure #cheating",Return / Refund,HIGH,Message explicitly concerns a return or refund.
83494,"Exactly that's what I am saying it's not refund, the money is still in accounts of Amazon and you just offer alternate purchase not refund. Fooling people with refund term. One make a purchase, copied local product comes and i dont get my money back in account. Not satisfied",Return / Refund,HIGH,Message explicitly concerns a return or refund.
83503,"12/1. I was trying to get a status update because it still has not shipped out as of this morning and has not entered “preparing for shipment” stage. This normally means there’s going to be a delay, but I haven’t heard anything. Still says it’s coming tomorrow.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
83506,"It now says it is coming on Monday, 12/4 instead. Pretty disappointing that I ordered this in September and release day shipping isn’t happening.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83512,Can Redmi 4A be ordered any time on Thursday or just at 12.00?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
83537,"my ORDER # 408-1093223-1329111 . being a prime member it is promised for 1 day delivery. what is your ""end of the day"" time? i need to leave from office. plz look into matter ASAP and help",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
86015,I've filled in the details on link. Wht i have faced is #ridiculous & I seek a refund + compensation on account of stress caused by you. I've been a regular customer of Amazon and never did I think you guys wld fill in crap in my parcel box instead of actual product #cheaters,Return / Refund,HIGH,Message explicitly concerns a return or refund.
86039,"All of the above. If things are not going to arrive by the guaranteed delivery date, then maybe it shouldn't be ""guaranteed"".",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86038,"All of the items were in stock. If they aren't available to ship immediately, then maybe they shouldn't be offered on Prime.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86044,Really frustrating to pay for prime and not get things within 2 days. It has happened more than once.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86064,I've already done that,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
86078,does Saturday not count as a day anymore? Trying to figure out how something ordered today w 2 day Shipping won’t be here until Monday...4 days from now.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86077,That didn’t answer my question. How is it 2 day Shipping if it’s actually 4 Days?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86081,Nope. It’s just a little disingenuously say 2 day when it’s 4 day.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86103,Very unsure how my orders are going to be here tomorrow by 8 pm if they haven’t even shipped yet and I ordered them on the 23rd?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86108,Prime’s 2 day shipping apparently means nothing 🙄,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86107,"Amazon says it’s on the way, Canada Post only says they received electronic information. Today is business day 2 and the rep says I’ll get the package by December 4. Certainly not very enticing to get me to pay for a prime membership 🙄",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
86120,"Ordered an arcade stick and payed extra for a guaranteed delivery for today on Amazon. Now delayed to tomorrow, this upsets me greatly.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
86122,"Yes but the issue is that the ""attempt"" today. Would there be no way for them to try again today. i can't pick up a package if they don't ring the bell to let me know they are here to deliver it.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86125,"The UPS tracking says tomorrow. That is from the UPS website. Your representatives ASSURED me, in writing, that it would come today. I don't understand how they can get away with that. This experience has been awful.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86129,"Nov. 30. But it didn't ship until Nov. 29 afternoon and we are in a rural, underserved area. UPS now shows Dec. 1 for delivery.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86159,"Paid for prime just to still not have my package here 5 Days later 🙃. Patiently awaits tho bro,",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
86169,no it actually arrived two days early! that’s why i said i’m not complaining! sorry,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86171,"lmao amazon is a mess, my package would arrive on saturday, then on friday and now it’s today before 8pm?? but i’m not complaining that’s fine",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86208,"Today is the twins’ 4th Birthday. This is their gift from us - ordered on Sunday with Amazon Prime. We were assured yesterday that it would arrive today but I have just received this message. I understand that these things happen, but I’m hoping you can work some magic",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
86207,"Yesterday, yes. But it was supposed to have already arrived by then! Can this item be delivered today? Or a similar one? Thank you.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
86211,help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered. Thanx,Order Cancellation,HIGH,Customer explicitly wants to cancel an order.
86244,could someone explain why I pay for prime one day shipping when everything comes up lately with “free one day delivery” and the delivery date is at least 4 days away? This has happened with every order in the last couple of weeks. What am I paying for.....?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
86243,Every item I’ve ordered in the last 2 weeks. Placed an order today said delivery tomorrow then at payment changes to 4th just one example. Not sure why I’m paying for prime....,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
89097,"Has anyone in the entire world ever had a good experience with delivery people? (Not UPS, FedEx, etc, but the actual Amazon Logisitics people.) I have never heard a good thing about them or experienced anything good myself.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89101,"The whole perk of Prime is 2 day shipping. Routinely my 2 day packages are delayed, with no compensation or improvement in the process. So what am I paying a premium for!? #byeamazon",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
89126,"The estimated delivery is this weekend, no you haven't missed it. I noticed the change now, could See the product has been dispatched after I tweeted. Will get back to you if I need further help. Thnx :)",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89163,why does your service suck so badly lately???? Why bother being prime if you alll don’t deliver as promised,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
89198,"placed with delivery for Wed by 8pm, A confirmation last night now says Thur by 8pm, and the rep said Thur by noon",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89246,"Not impressed with the poor standard of packaging on my order, see image, if this happens again I will cancel my Prime membership and never order from Amazon again",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
89294,a package of mine was suppose to come yesterday by 8 PM. It didn’t now it says before Saturday. This is ridiculous considering I’m paying for Prime. Please assist.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89316,"If I hear “it’s not our fault your package is late” one more time from , I’m done with #Prime.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
89345,you guys are taking longer than usual to take money from my account and two of my orders are taking longer than usual to be dispatched... could you provide an update? Thanks :),Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89344,Noooo it’s Monday it’s just i’d have expected them to be dispatched by now as they normally are. If they haven’t been dispatched by Monday is there anyway to chase it?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
89351,Already did that and they keep telling me to wait and that has been 4wks. CS keeps telling me it is due to a system error. What error?,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
89354,Germany sucks. Been waiting for my refund of 54€ 4 4wks and nothing happen. Amazon is worth 500Bil n Mr Bezos 100Bil but cant refund 54€. Laughable,Return / Refund,HIGH,Message explicitly concerns a return or refund.
89360,Wow good job our children weren’t home to see the deliver first time using prime and possibly the last. I thought secrecy was used on parcel deliveries these days?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
90208,- your customer service is a discredit to you. Your advisors are unable to communicate effectively and my issue remains unsolved. #wordsfailme,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
91244,Amazon Selling Fake Bose Speakers in India #Not offering Replacement #Fake Discount @ Amazon Scam in India #Poor CX #,Wrong / Damaged / Defective Item,HIGH,No strong boundary rule matched; retained semantic prediction.
91284,A mixture of both. It keeps saying 'out for delivery' then 'returned' or 'refunded' even though I'm in with a baby all day (and even had other amazon parcels delivered on the same day!). We buy Prime for a reason and it's getting stupid. Noone can explained why it keeps happening,Return / Refund,HIGH,Boundary rule override: Message explicitly concerns a return or refund.
91335,"Anyone else been disappointed with lately? I thought having Prime meant 2 day shipping, but on 3 recent orders delivery took a week or longer. And on another issue customer service didn't know how to help me and asked me to call back at another time.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
91395,I don't have the details of that account. Does that mean i wont be eligible for a refund. If you want to check that much i have product. Send a delivery boy and i will return it!!,Return / Refund,HIGH,Message explicitly concerns a return or refund.
91427,so my package was to be delivered by 8:00 today. It’s 8:20 still not here. Now I just get an alert it won’t be here until Saturday. That’s not why I signed up for Prime....,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
91456,why is your customer service getting worse and worse. I feel if you payed your staff better they may actually be helpful,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
91464,"Seriously twice in 5 days you have failed to deliver on time as guaranteed. What is going on with you? You deliver part of my order, then drop the ball on the rest. Starting to lose sight of the benefits of membership.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
91475,"i ordered it monday, got 2 day shipping and was supposed to get it wednesday, the expected delivery time was friday (today) and now its december 5th LOL",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
91521,How can I tell if my parcel has been delivered if the tracker has stopped and not been updated since Sunday? Was shipped on Prime and is very late now,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
91520,So it now appears my parcel is lost. Ordered on prime last Friday and not delivered. Shockingly poor service,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
91526,"I am so angry. The second package is already delayed and I *must* have this one today. 2 orders, 2 delays. What’s even the point of prime???",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
91525,"Nope. Nothing. Just “carrier delay.” And now we’re up to three. Three prime orders, three “guaranteed” delivery dates, three misses.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
91528,"Usually these problems are with amazon logistics. This time its Amazon logistics, ups, and usps. One shipment each.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
91533,What I told you—“wait until maybe Saturday.” Tracks to Amazon logistics. Other pkg due tomorrow must arrive on time or I have a problem. ☹️,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
91536,It’s not good when it’s not even December and is already whiffing “guaranteed” delivery deadlines using their own logistics branch.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93473,"No, a resolution was not offered, nor did they attempt to call me back.",Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
93483,Thanks for replying. The order says Delivered 16 Nov 2017 Your parcel was delivered. But it never arrived. My order number is ORDER # 205-3068924-3695517.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93494,I don't understand why I pay annually for prime shipping when 3/7 orders don't even arrive on time?? I feel like I'm expecting these delay emails now 🚫 is this happening to other people?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93497,Hey free 1 day delivery with a delivery date in 3 days? Why am I paying for prime?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93503,"That Prime next day delivery is starting to not be worth it ""Want it delivered tomorrow..."" *orders* ""Delivery expected Monday"" Wankers",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93513,do you not give a time slot for delivery? I’ve been waiting all day and mine hasn’t come,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93528,When prime gives you 2 day shipping and they don’t come thru 🙄,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93527,I placed an order on Monday with guaranteed delivery on Wednesday the 29th. I am still waiting for them to be delivered.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93541,Can you please just answer my question? Yes you missed the delivery date. Its become a pattern. Do you have a link to the official 2 day shipping policy for Prime members?,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
93543,"Please explain why as a Prime member, 2 day shipping on items is shipped UPS ground? Further explain why even when I paid extra for overnight it was shipped UPS ground? This happens all the time.",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
93546,I’ve been very disappointed with the past year or so. I keep getting my prime orders late. I just had to cancel another late order because it’s not going to be here in time for my work’s donation to the . I ordered it a week in advance.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93548,"I have, and I was usually just offered an extra month of prime for free. I was also told conflicting information about the 2 day shipping policy a few times.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93589,can someone look into order 114-1072059-4194603. Supposed to be delivered today but it hasn't even left the facility. What's up? Prime member ordered on 11/27,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
93588,"All it says is ""Tuesday, November 28 Package has left seller facility and is in transit to carrier US"" and it hasn't changed at all. It was supposed to be delivered today. Seems like my prime membership doesn't matter or the $900+ bucks I spent",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
93602,I participated contest but Idid not found winners tobe announced anywhere. You said that winners will be announced on November 30,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
93609,Absolutely by the prime delivery service. I ordered an item on Tuesday and it still hasn't arrived! I am paying for Prime and it's not even doing what it is meant to do! So disappointed!,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93615,"I pay $99/year for Amazon prime so that I can get fast shipping. UPS needs to get it together, because my items have been ""Out for delivery!"" for days.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93620,Says Monday but I don't have it. I'm confused,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93626,Dear when will we have Kannada movies in Prime???,Prime Membership / Benefits,HIGH,No strong boundary rule matched; retained semantic prediction.
93645,What's up guys? Every one of my recent NYC deliveries has been taking 3 days+. Amazon Prime seems to pay for nothing these days.,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
93647,"And another one guys. I ordered a same day delivery yesterday, and it was meant to come yesterday. It arrived just now, a day late. Can I please get a refund on my Prime subscription?",Return / Refund,HIGH,Boundary rule override: Message explicitly concerns a return or refund.
93668,Another delayed shipment. Who do I need to call to fix this?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93670,"Had a conference call with your customer service rep and UPS. Amazon is creating shipping labels too late. So I ordered a package on Nov 28, Amz said it would be delivered the 30th, but Amz isn’t creating a label until 5:30pm on the 29th so UPS thinks it should be delivered 12/1",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93682,"Yes, but this is becoming unacceptable. Every other order from you is late. Spoke to a rep and saw that one part of my order was available via but wouldn’t schedule the delivery for today.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93684,"Another delayed Prime shipment. Hey , you should probably stop guaranteeing two day delivery when in the past year about 75% of my orders have been delayed.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93720,"Waited for the product to be delivered whole day, and ate the end of the day just got greeted with text saying ""delivered"", while still did not receive the product, just ruined my whole day.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
93730,I’m waiting on one now too that was supposed to arrive Monday. Now it’s Wednesday night and no package yet. Hearing it from many friends.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
93738,since I pay for prime and had a guaranteed delivery date and it was not delivered by then so I get my money back?,Return / Refund,HIGH,Boundary rule override: Message explicitly concerns a return or refund.
95373,"Hey , how do I avail of a refund when the item is now in the Philippines? I ordered 2 memory cards but got two lens caps.",Return / Refund,HIGH,Message explicitly concerns a return or refund.
95412,has the worst customer service,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
96652,"#Amazon #Prime is a big joke. They want to make a great impression on you when on Prime trial. When it comes to end and you have a paid Prime membership many items marked ""Prime"" arrive within 2-3 days. Not in 1 day (ONE).🤐 Will reconsider my Prime renewal next year.",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
96659,It was next day Delivery FYI!!! PLEASE DELIVER TODAY OR CANCEL THE ORDER ORDER WILL BE REFUCED AT THE TIME OF DELIVERY.,Order Cancellation,HIGH,Boundary rule override: Customer explicitly wants to cancel an order.
96679,"Says tonight at 9pm, hasn’t shipped yet, I’m not hopeful 🙁 Canada Post is prolly handling it",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96697,"It just says Dispatched, Expected by 30 Nov",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96699,If I changed the delivery address now will it still be delivered today or tomorrow?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96719,"The website says with courier, but not out for delivery. Considering this was ordered 3 days ago via a prime membership doesn't really seem acceptable.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
96733,So I've never had drop the ball on my Prime 2-Day shipping. Today that changes. I will get at least one package a day late. Oy.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
96755,Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96754,"You haven't missed the delivery date, but the date set for delivery is 5 days after it's been accepted for shipping. Sent using UPS SurePost, which with that you may as well walk my package to me.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96786,Yes I have tried calling to them on 180030009009 number and application. Both ways but not able to talk as they cut my phone before connecting,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
96790,Now a days it's not easy to connect with customer support team. They only talk to those who places a fresh order,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
96794,Can't you check my account what is wrong with that,Account / Login / Security,HIGH,No strong boundary rule matched; retained semantic prediction.
96798,When has honestly amazing customer service that allows you to hangup the phone just a little less stressed..!😅😥,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
96812,"why do I pay for Prime when my packages can’t be delivered in 2 days!? It’s literally in East Pete, PA...which is 15 minutes from my front door................",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96811,"My order did not arrive by 8pm last night. However, I understand this is a carrier issue and not Amazon’s fault. My packages have been updated with an estimated delivery of tonight by 8pm. I will contact you if my package is not received by tonight.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
96854,"Thank you. My order does not have the ""Get Help With Order"" option anywhere. I placed this order a few hours ago. Is it too soon?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
98579,Buy prime services for the quick delivery times. Then get a notification that the delivery won’t turn up for another week. Uhhhhhhhm what happened to prime next day 🤔,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
98590,U r making kidding with me.... M regularly doing wat u saying....pls let me know about refund...as u guys misusing name of by selling fake peoduct,Return / Refund,HIGH,Message explicitly concerns a return or refund.
98595,Why does your two day shipping say my RAM will arrive Tuesday? That is 5 days including Sunday.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
98618,hey I don’t pay for Prime 2 day shipping to have my packages delayed ☹️,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
