customer_tweet_id,customer_message,amazon_tweet_id,amazon_response
1092434,Really wish @116090 had better customer service sometimes.,1092430,"@377791 I'm sorry for the poor experience! Without including personal/acct info, could you tell us more about this? We want to help! ^SD"
1092437,"@115821 I CANNOT GET YOUR WEBSITE TO OPEN ON MY COMPUTERS OR ON MY PHONE, OR TABLET. I LIVE IN SOUTH CAROLINA. WHAT CAN I DO?",1092435,"@377792 Are you receiving any specific error codes, Debbie? Will you elaborate more on what's going on? We'd be happy to help! ^SK"
1092440,Thanks @115821 and @115817 https://t.co/rDcQuF9rOa,1092438,@377793 I'm sorry for the delivery trouble! Have you looked at any replacement or refund options here: https://t.co/Ky7wZCfDF7 ^MH
1092443,OP-1 = Hens teeth/Rocking horse shit. Delayed order on @115830 by another 3 weeks = :(,1092442,"@313589 I'm sorry for the wait! Was it a pre-order, and is it shipped directly by us or a seller? Check here: https://t.co/aaDyEzjw8c ^BH"
1092445,@AmazonHelp For trading in my old Kindle--do I need to have the original box?,1092444,"@377794 Great question, Debora! No, you do not need the original box to trade in your old kindle! 🙂 ^SA"
1092447,@AmazonHelp It was bought as a gift* not on my prime.,1092446,@377795 Thank you for clarifying! You can return it using our Gift Returns page here: https://t.co/VUJ7lD3Lbu ^DW
1092449,Dear @115830 my ALEXA HAS become redundant - no broadband #virginmedia for 5days can I send Alexa back.,1092448,@377795 I'm sorry to hear this! We'd be happy to help! You can view available return options any time here: https://t.co/CZBWWqbsW8. ^SD
1092460,"@AmazonHelp so, silly question. Ordered something Saturday that is a prime item, but why isnt it being delivered within 2 days?",1092458,"@169227 We are here to help, Chelsea! You can find more information about shipping dates here: https://t.co/dL5ebqaAVH ^HM"
1092459,@AmazonHelp https://t.co/rWdLbLAZXe,1092461,"@169227 You are so welcome! ""Hoppy"" to help! ^BE"
1092464,"@115821 @AmazonHelp this is the 2nd time in a row my package has gone missing, not sure who the person is giving the packages to.... https://t.co/TYUHsFHfnz",1092463,"@377798 Sorry your missing order, Brian! A specialist would like to reach out to you personally: https://t.co/cIdWG4qdi5 ^JZ"
1092467,"My daughter drew herself with her lil brother. Of course, #Alexa (@115833) also included. https://t.co/mpLJNDtsbz",1092466,"@377799 What an artist you have there, Lon! My family loves our Echo also! ^HS"
1092470,@AmazonHelp bonjour. J'ai commandé qui est désormais en statut livré alors que ce n'est pas le cas. Comment procéder ?,1092468,"@377800 Bonsoir désolée pour cela, je vous prie de le signaler à notre SAV afin de vérifier avec le transporteur via https://t.co/hgIrz98cdI"
1092469,@AmazonHelp Merci de votre retour,1092471,@377800 Je vous en prie :) Bonne soirée ! ^MH
1093235,@AmazonHelp Yes!,1093233,@360312 Thanks for reporting this to our support team. We are working on it and we'll get this sorted soon. Appreciate your patience. ^EM
1093234,"@AmazonHelp And just now I received an SMS, saying the delivery was attempted. The delivery guy is lying. I have a recording of the call w him.",1093236,@360312 Apologies for the trouble you've had. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll help you with it. ^MM
1093238,Registered complaint w @115850. Unprofessional delivery guy insisted I pick up the order from where he is.,1093237,@360312 Apologies. Have you reported this to our support team here: https://t.co/rS49hgaADF for assistance? ^GD
1093244,@115850 help me wrong product collected for return,1093243,@378007 Kindly connect with our support team here: https://t.co/TtZwWsmXla and we'll be happy to help. ^SH
1093260,@AmazonHelp Orders are happening automatically from my account..I don't know what to do..Customer service is also not very helpful..help me,1093258,@378011 I'll get back to you. 2/2 ^SH
1093266,@AmazonHelp Yess... Done,1093267,@378011 Thank you for sharing your details. We shall connect with you soon. ^SH
1093271,My Diwali is spoiled because of you @115850 😡stop running commercials of #khushiyowalidiwali when you can’t deliver orders😡😡😡😡@AmazonHelp,1093269,"@378013 I'm sorry for the trouble you've faced with your orders. Please do let us know what went wrong, we'd like to help you. ^EM"
1093273,@AmazonHelp Can you deliver now? I need an assurance on that awaiting revert from your end,1093274,@378013 Apologies for the unpleasant experience. Kindly reach our support team: https://t.co/vlvfJr4nN9. We'll have it checked. ^GS
1093275,@AmazonHelp Everything done sir @115850 @AmazonHelp I need an answer why you all accepted order when cannot deliver @1840 this is not done at all,1093276,@378013 to experience. I'll forward your feedback internally for further improvements. We'll certainly work on the miss. 2/2 ^PS
1093278,@AmazonHelp Update me on my orders are they getting deliver to my parents on 18th oct as this date was given to me while placing the order.....???????,1093279,@378013 I'd like to check and get back to you on this. Kindly provide your details here: https://t.co/cigqAy8pI1 ^SH
1093281,@AmazonHelp ?????@AmazonHelp it takes so much for you all to revert @1840 @115850 @AmazonHelp,1093284,"@378013 If you've shared the details as requested above, you might have received an email from us. Please check. ^HA"
1093280,@AmazonHelp Meenakshi Roy 9920527436,1093282,"@378013 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^AH"
1093288,We are super grateful to @115821 for having a pawesome assortment of costumes for our 31 Days of Halloween Costumes in our Instagram. https://t.co/SjAbWrWKTm,1093287,@378014 These have to be the most Dog-gone cutest pups around! Has he thought about becoming an Agent Woof for Howl-aween? ^MH
1082398,@115825 Danke. Werden englische untertitel bald zu the shannara chronicles hinzugefügt? Ist da erwas bekannt?,1093289,"@375318 Dazu ist leider nichts bekannt bzw. geplant, sorry. ^AS"
1093290,@AmazonHelp Schade. Trotzdem vielen dank und noch einen schönen (rest) abend :),1093291,"@375318 Danke, dir auch noch einen schönen Abend 🙂 ^DS"
1093293,@115821 prime 2day shipping would be awesome if the @118706 would ACTUALLY deliver their packages...,1093292,"@378015 I'm sorry about this, Omar! What is the current status of the tracking information here: https://t.co/Y5jpI9ys9c ^HM"
1093295,.@120533 je n’en peux plus de ne pas recevoir mes colis en temps et en heure en étant Prime… Où est passée votre qualité de service? https://t.co/AHke4MPHqw,1093294,"@378016 Bonsoir, désolée pour cela, pouvez-vous indiquer le numéro de suivi de ce colis afin de remonter cet incident ? ^KE"
1093298,@AmazonHelp Mal pensei em comprar um Kindle e PUM: DESCONTO. Ao comprar o kindle quando fui ver o Unlimited: PROMOÇÃO. E AINDA GANHEI 1 EBOOK <3,1093296,@378017 Que bom que você aproveitou as promoções! 😍 Qual será o primeiro eBook que você lerá no seu Kindle? ^CR
1093297,@AmazonHelp Dúvida entre Weapons of math destruction e Perfect DNA :'(,1093299,"@378017 Difícil escolha, Vitor... Os dois são livros interessantes demais! O: ^CR"
1093301,Eu amo a @117086,1093300,"@378017 E nós amamos você, Vitor! 🙈 O que a gente fez para merecer essas palavras? :3 ^CR"
1093305,@115821 by the side of the sellers! Thanks froma let down BUYER. Tried 4 TIMES to demonstrate how incorrect was a seller and YOUJUSTDONTCARE,1093302,@378018 Have you placed the order on Amazon.it? Could you provide more information? Thanks! ^CS
1093304,"@AmazonHelp No, .com! Asked for preorder cancel and the seller ignored right after ""SHIPPING"" an item yet tobereleased and taking money. https://t.co/UpJ2h2clMf",1093306,@378018 I'm sorry about all of this. Please contact us via Phone or Chat here: https://t.co/hApLpMlfHN so we can figure this out! ^TR
1093310,@AmazonHelp A fixed policy. I asked for cancellation and the seller refused taking money and shipping WHAT CANNOT BE SHIPPED COS IT HASNT BEEN RELEASED,1093311,"@378018 When you e-mailed the seller and asked to cancel, did they tell you why the order could not be canceled? ^DD"
1093315,@AmazonHelp so angry that for the second time a 'next day delivery' has been delayed. What is the point of my Prime membership at this rate,1093313,"@378019 I'm sorry for the wait, Darryl. Have we provided a reason for the delay or an updated delivery date? ^EA"
1093314,"@AmazonHelp Updated delivery date but that isn't the point! As prime member I arrange delivery for when is convenient, plus next day should mean that!",1093316,"@378019 again, we are sorry to about that, delays do happen from time to time for unforeseen reasons. ^AS"
1093320,"@80 @116928 Dice q lo llaman y q lo trae. Nada. Todo el día pendiente. Sorpresa arruinada Reclamación web Seur. No + Seur, Amazon (2/2)",1093318,@378020 Lamento el inconveniente. ¿Tu pedido fue gestionado por Amazon o un vendedor en nuestra página? ^JQ
1093319,@AmazonHelp @AmazonHelp Fue gestionado por Amazon. Gracias por la respuesta,1093321,@378020 Entiendo. ¿Has podido hablar con @130687 o nuestro Soporte al Cliente sobre esta entrega? ^LG
1093323,Ser adulto é comprar um @117804 e ficar feliz porque vai poder estudar mais,1093322,"@378021 Com certeza o Kindle vai ser de muita ajuda, Vanessa. Boa sorte nos seus estudos! :3 ^CR"
1093326,@AmazonHelp My wife has accidentally signed up to Prime 30 day free trail. Yet I already have it. How can she cancel this?,1093324,@378022 Thanks for reaching out! Here are the steps to end Prime: https://t.co/M03ZaYaCvg Let us know if anymore help is needed.^CM
1094095,@AmazonHelp hola busco lazos de lana tipo Don Algodón y no encuentro en amazon.es,1094094,"@378222 Hola. Estos son los resultados que me ha brindado la página al buscar ""lazos de lana"": https://t.co/FbHnilZDy7. ^JQ"
1094097,@AmazonHelp j'ai besoin de vous pour mon compte c urgent pour cause mes 130€ sont en jeu pouvez vous venir en priver,1094096,@378223 Pouvez-vous m'expliquer davantage le souci par message privé. ^MH
1094099,Gah - my @117634 stopped charging :( Gonna try to let it sit on the charger for a bit longer.,1094098,@163682 I apologize for the poor experience! We're here to help. Which Kindle device are you using? ^AY
1094101,The new way of adding things to your @115830 wishlist is USELESS 🙄 doesn’t recognise about 99.9% of the websites 😩,1094100,@378224 I apologize for the poor experience. What browser do you have the app installed on? Let us know! ^LL
1094104,...dermaßen extrem? Hatte dauernd den Finger am der Fernbedienung. @115825,1094102,"@378225 Versuch mal, die Dynamikumfangsteuerung beim TV bzw. deiner Anlage anzupassen. Das liegt meißt daran. ^AS"
1094103,@AmazonHelp Nur für einen einzigen Film? Hatte sonst nie Probleme.,1094105,"@378225 Anders geht es leider in dem Fall nicht. Ich gebe dein Feedback aber gern weiter, Martin. Gruß ^DS"
1094108,@137120 Who can I talk to about a delivery driver not attempting to deliver to my door??,1094107,"@378226 I'm sorry to hear you had this experience! We'd like to help, please reach us here: https://t.co/EKXRLsnxJu ^JS"
1092429,@116316 Das ist schonmal was. Vielen lieben Dank :),1094109,@377790 Bitte 😊
1094111,@115850 I didn’t got any Refund against my order #402-3206169-8563562 @45204,1094110,"@378227 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD"
1094202,@115850 is a worst service provider. Friends plz don't buy anything from this website. Because they send damage products and don't return.,1094201,"@378251 I'm sorry for any inconvenience caused. Please do let us know what went wrong, we'd like to look into it and help you. ^EM"
1094205,"@115850 Amazon, you are the best. Thoroughly enjoy shopping here , keep it up guys",1094204,@378252 That's what we like to hear! Thank you :) ^KA
1094248,@378268 Bonjour @120533. Je ne commanderai plus sur votre site. Pas même les articles market. Transmettez à vos partenaires. Pas cordialement.,1094245,"@378265 Bonjour, rencontrez-vous un souci de livraison avec une commande en cours? Expliquez-moi davantage, je vous prie.^FT"
1094254,@AmazonHelp told your agent to look into this properly no one really cares,1094253,@351184 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww . ^SC
1094256,@115850 I'd rather break my head against the wall than speak to your customer service agent. Amazon getting it all wrong! (1/2),1094255,"@378269 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. I'll look into it. 2/2 ^PS"
1094259,Brought many products from #Amazon recently. All were fine & delivery on time. Amazon Pay balance is also 👌. Thanks #AmazonIndia @115850,1094258,"@378270 Glad to know like our services, Soumya. Thank you for the kind words. ^SV"
1094262,"@AmazonHelp Much more, your tracking status showing ""delivery receipt was signed by Myself "" HOW? Pls contact imdtly @115850",1094260,"@158923 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2) ^VH"
1094261,"@AmazonHelp Pls check Tracking # 237272538393 make sure d delivery by 24hrs..It's 2nd time 'am facing prob & the last time too to say ""bye"" #AmazonIndia",1094263,"@158923 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM"
1094265,@AmazonHelp Where the link is ?,1094266,@158923 Here you go: https://t.co/2t6DQoUmNZ ^RW
1094274,When your Amazon package you got 1-day shipping on gets put behind your upstairs neighbors’ gate https://t.co/Ef7kdRSxIR,1094272,@378271 Oh no! Have you contacted us via e-mail to provide feedback for the carrier: https://t.co/hApLpMlfHN? ^KB
1094268,"@AmazonHelp pls check, my order # 404-5726716-4364338 not received by myself but your tracking status showing delivered. HOW? Contact imdtly",1094269,@158923 be happy to help. Please don’t provide your details as we consider them to be personal information. Our page is public. 3/3 ^SH
1094277,Amo demais a empresa @117086,1094275,"@378272 Mr. keating, conta para a gente o motivo desse amor! 😍😊☺️😘💖💟 ^VM"
1094276,@AmazonHelp Cupons de desconto e fretes gratis,1094278,@378272 São maravilhosos mesmo! ❤ ^DA
1094282,@hulu_support @115821 There seems to be no way to cancel a Hulu subscription subscribed from a fire stick. Your websites point to each other,1094280,"@378273 Thanks for reaching out. Did you subscribe through Amazon? If so, you can cancel here: https://t.co/rHqUuMCdMb ^KB"
1094281,@AmazonHelp Sorry that doesn't help either. Yes I subscribed through Amazon. No option to unsubscribe https://t.co/RcWFNhpzFI,1094283,"@378273 Hey, please reach out - https://t.co/hApLpMlfHN we'll be happy to assist further. Keep us posted ^TP"
1094284,@AmazonHelp I already did and was advised to cancel the merchant agreement. I did. I just hope this doesn't land me into trouble @hulu_support,1094285,"@378273 Just to confirm, does Hulu show here under ""Your Subscriptions"" to cancel: https://t.co/ojbHdS7og5? ^EP"
1094286,"@AmazonHelp No it doesn’t, but I was charged on 11 oct. maybe because I cancelled the merchant agreement?",1094287,@378273 When was the subscription canceled? Have you received the refund already? ^EP
1094288,@AmazonHelp I cancelled the merchant agreement an hour or so ago. Don’t think I’m eligible for a refund. Just don’t want it to renew.,1094289,@378273 Ok. ^KM
1094290,@AmazonHelp I received an email from amazon about the issue asking for some information - from an email address I can't reply to!,1094291,"@378273 First, be sure that the e-mail is indeed from us using this reference: https://t.co/IMh7TRG4Rj what is asked in the e-mail? ^JE"
1094293,@AmazonHelp Date of charge: 12 Oct 2017 Amount: $7.99 Charge descriptor: AMZ*HULU LLC Regards,1094294,"@378273 Understood, sorry for the inconvenience. You may reach out via e-mail using this link to respond: https://t.co/hApLpMlfHN ^JE"
1095098,"Ich hab #spn 11 gleich durch,wann kommt die 12 bei prime? @115825 @AmazonHelp @201669 https://t.co/eMAMgEoVrL",1095096,@289230 Dazu liegen uns keine Informationen vor. Bitte behalte unsere Webseite im Auge. Dann verpasst du es sicherlich nicht 😀 ^DS
1095101,@AmazonHelp Vosotros https://t.co/yald8Vg4wi,1095099,"@378417 En ese caso, puedes verificar las opciones de devolución disponibles en este enlace: https://t.co/31K7Fo1xNI. ^KS"
1095100,@AmazonHelp ¿Solo se puede devolver? ¿No se puede cambiar por uno en buen estado?,1095102,"@378417 Mario, te recomendamos verificar las siguientes informaciones: https://t.co/dDJ26oj9Yg ^HC"
1095104,"@116928 se que para vosotros es solo mercancía, pero para mi el libro “La formación de la clase obrera en Inglaterra” es sagrado. https://t.co/6EKD540XmF",1095103,"@378417 Lamento las molestias, Mario. ¿El pedido fue gestionado por Amazon o un vendedor en nuestra página? ^JQ"
1095107,@AmazonHelp Habt ihr schon was rausgefunden?,1095105,@378418 Hast du dich schon an unsere Kollegen im Kundenservice gewendet? Über Twitter haben wir keinen Einblick in dein Konto. ^DS
1095109,"""Gekauft am 22. Juli."" ""Noch nicht versandt."" ""Derzeit nicht auf Lager."" ""Zustellung morgen."" Vorbestellen bei @AmazonHelp ist nutzlos.",1095108,@378418 Das klingt nicht so optimal :( Die Kollegen schauen sich das an: https://t.co/YuPK6dhEDG ^AV
1095111,"Ridley & I have taken up yoga. @115821 has made it easy so far, our beginners yoga DVD and mat was sent right to our door. Wish us luck! 🤞🐰 https://t.co/gvZWM9jy8k",1095110,@378419 Hi Ridley! You can do it! Good luck! ^CC
1095113,@115821 some of us needed our packages and paid extra for them to be here a certain time,1095112,"@378420 I'm sorry about this issue, Ashley! We'd like to look into this with you in real-time here: https://t.co/hApLpMlfHN ^HM"
1092462,"@AmazonHelp I mean one extra isnt the end of the world, but if its an amazon prime item and guaranteed to be delivered within 2 days and it's not...",1095114,@169227 Thanks for reaching out! Two-Day Shipping is the transit time for the order to arrive which does exclude weekends. ^DD
1095119,Why is it that 90% of @115830 non prime deliveries never turn up 🤔,1095117,@378421 I'm sorry to hear this! Have we recently missed the delivery date for one of your orders: https://t.co/aaDyEz1VgE? ^ME
1095118,@AmazonHelp Yes and I've raised a query with the seller. Non prime items just seem much less reliable.,1095120,@378421 That's not the experience we want for you. Allow us to submit feedback to the correct team here: https://t.co/JzP7hlA23B ^QJ
1095122,Yay my @115821 packages arrived today - then the delivery guy ran through my backyard to relieve himself by the edge of the woods. REALLY!?!,1095121,@378422 I'm so sorry to hear about that experience Ashley! Can you please let us know who the carrier was? ^CM
1095124,"Dear @115821 , October 30 is not ""two-day delivery"" per my understanding of my prime membership :(",1095123,"@378423 Two-Day shipping refers to transit time, in business days, once shipped. Find more info on this here: https://t.co/0WQBxj9qHQ ^CL"
1095126,@115821 @AmazonHelp @115830 Your customer support team is useless and 5 days unable to resolve missing data from my account. Please Help!,1095125,"@378424 I'm sorry for the poor experience. Without providing any account details, will you tell us more about what's going on? ^EA"
1095128,",All #AmazonGreatIndianFestival #KaroMilkeTayyari are bullshit tricks to fool customers, never buy frm @115850 . #boycotamazon",1095127,@378425 That's quite a comment. Please elaborate the issue so that we can assist you further. ^NK
1095130,@116618 I think you need to fix that director's credit don't you agree @49418 https://t.co/VRPghZbxpo,1095129,@378426 Thank you for pointing this out! I've alerted our Developers so we can get the listing updated. ^AM
1095132,"@115850, Can't I get Magnum classic chocolate on Amazon in India ? As u guys assure to provide A to Z product.",1095131,"@378427 Although, we've everything from A to Z some products might not be available with us. I've noted your comments as feedback. ^AG"
1095163,@115850 I fell in love with a few products & want 2 buy them 4 Diwali gifting; the delivery dates r 18-23rd October; why no 1 day delivery,1095162,"@158367 Estimated dates are calculated based on location, courier, distance. The order will be delivered as per the date mentioned. ^ZH"
1095178,@115850 @115821 I just want my fidget cube 😩,1095177,@378438 Please let u know if you've already ordered one from us? ^GS
1095181,"@AmazonHelp irresponsible delivery, unsupportive customer care and complicated terms spoile my dream to have new fon.very bad amazon india.",1095179,@378439 I'm sorry about the trouble with the delivery and the experience you had with our support team. Kindly share 1/2 ^GK
1095180,@AmazonHelp I have shared with customer care doing many calls and mail also but not getting any solution as of now.,1095182,@378439 here: https://t.co/cllwXc2HeK & I'll reach out to you with an update at the earliest. 2/2 ^EM
1095185,@AmazonHelp Already mailed the issue from __email__ but no response from your side,1095186,"@378439 Thank you for sharing your details. Our team is currently working on this, you should be receiving an update soon. ^EM"
1095187,@AmazonHelp I just want my money back from my amazon pay account. Dont dare to give you another chance to make my planning spoiled. Pls pay my money.,1095188,@378439 I get your concern. We'll get back to you as soon as we have an update. Appreciate your patience. ^PS
1095208,"Hello @120533 j'peux plus me co sur votre site depuis firefox, j'ai ça a chaque fois :/ https://t.co/7lnVcqHvIt",1095207,"@378445 Bonjour Nicolas, je suis désolée pour cela. Avez-vous essayé un autre navigateur? ^SM"
1095210,"@130723 hi, i have made order with @115850 for stanley on emi, later on cancelled but didnt get refund on my sbi card. Plz help",1095209,"@170960 Hello, we'd like to look into this and help you. Please reach our support team here: https://t.co/vlvfJr4nN9 for assistance.^RS"
1089853,@115821 Why would my package say delivered if it’s not?,1095213,"@377121 Hi Lori, please check this page for information: https://t.co/p4rRjMsQCj ^AT"
1095215,Is Amazon suffrng from such a COMMON SENSE issue dat if a prdct ws cncled den imposing quantity limt doesn't mk sense.@AmazonHelp @115850,1095214,"@378447 Also, I'll be sure to forward this as a feedback to the concerned team internally to work on improvements. (2/2) ^KA"
1095218,"@115851 @115850 haven't had this bad experience w/ online shopping that I had with you guys, You literally ruined my mom's birthday. TY",1095217,@378448 we'll help you accordingly. 2/2 ^SH
1095293,"@AmazonHelp TY for forcing me to cancel my cc b/c you wanted to ""test"" one of my cc's on file to make sure it was still good. 1 of 2",1095290,"@378469 I'm so sorry for the trouble! Without personal info, can you tell us more? Was there a charge unrelated to an order? ^JN"
1095291,@AmazonHelp I've already been in contact with your cs dept. Waiting to see if I actually get a return call from a higher up.,1095294,"@378469 Apologies, please keep us posted Ron ^TP"
1095292,"@AmazonHelp If you guys are going to""test""someones cc that is on file,u should send the cust an email to let them know I've never hear of this happening",1095295,@378469 Was your account/card put on hold so we could verify your card details? ^KM
1095301,Hey @119625 how do people in U.S watch #ArjunReddy? Please don't say we can't ..,1095299,@378471 India then they will not be able to access content that is IN specific. ^AK (3/3)
1095300,@AmazonHelp Any idea if there are plans to push it globally?,1095302,"@378471 We do not have the required information at this moment. However, we'll be sure to share your comments internally. ^SC"
1095318,"@115850 . . . and yet I am told to wait for 3 days. What is the benefit of prime, and what's the significance of ""same day delivery""?",1095317,"@378473 Apologies for the unpleasant experience you've had with the delivery. I'd like to look into this, kindly drop in your 1/2 ^EM"
1095322,It looks like amazon charged me $16 for no reason and now I have $10 in my bank account excuse me? What? Why?,1095320,"@378474 Sorry to hear. Without posting any personal info, is there a note next to the charge on your statement? ^TP"
1095321,@AmazonHelp Nothin https://t.co/SCocv50yHl,1095323,"@378474 Have you used ""check out with https://t.co/nUUp5MLhYl"" on another retail website? ^MJ"
1095324,@AmazonHelp Nope I don’t really use amazon that much,1095325,@378474 We'd be happy to review the charge with you. Please contact us here: https://t.co/EKXRLsnxJu ^AF
1095810,@115850 Hi Team I recieved a defective item tht too not on time for which i took prime membership Order # 402-0027654-5501932,1095809,@378594 I'm sorry about the defective product delivered. Have you reached out to our team here: https://t.co/vlvfJr4nN9 ? 1/2 ^GK
1095816,@115850 want to buy honor 5x Pls tell me price,1095814,@378596 Kindly refer here: https://t.co/M5pLnpLxVO for all the information about the product. ^MM
1095815,"@AmazonHelp @378596 Biggest scam -Amazon offers 2300/- for exchange Nexus 6 64GB. Current value of phone 6700/- to 7500/- In getinstacash.in, cashify.in https://t.co/1p6UIOapkR",1095817,@378597 on acceptance criteria defined by our Buy back partners and hence is dynamic. 2/2 ^SC
1095831,@115850 2 times out for Dilevery 😊wrong number in SMS. And attempted Delivery in future time or midnight ???? Kiya huwa hai @115821 ko 🤔🤔 https://t.co/qt2gYuOMWu,1095830,@378599 personal information. Our Twitter page is public.​ 3/3 ^EM
1095836,Posting this mostly to annoy @378601 but @117093 out here saving my life right now https://t.co/KwN88xuqTg,1095835,"@378600 Well, Yifan, food definitely is a basic need! We are so glad you are enjoying the service! Thank you ^BE"
1095839,When you get cut off from @AmazonHelp and then it goes fubar when you try to call back And reconnect to the helpful person and can’t!,1095837,@378602 I'm sorry for the trouble you're having reaching us. Without sharing account/order details will you tell us what happened? ^DW
1095840,@AmazonHelp Who was helping me when we got disconnected and I have had little help from call 2 or 3 other then a larger headache and a ugh to swear,1095841,"@378602 I'm so sorry for the frustration, Anne. When you spoke with us, were we able to gain access to your account with Prime? ^DD"
1095846,Aways a crapshoot w/ @115821 if #amzl_us will actually deliver . The odds are never in my favor. Today they lied about a delivery (again).,1095844,@378603 Sorry you haven't received your order. Send details about this order here so we can investigate: https://t.co/vBXR5qNYgn ^CL
1095849,I think @115821 might have lost my packages 🙄,1095847,@378604 Oh no! What does the tracking status show on your order? You can check here: https://t.co/Y5jpI9gRhE ^BN
1095848,@AmazonHelp It says it was delivered yesterday.,1095850,@378604 Oh no! Here's some info on what to do when a package is marked delivered but you haven't received it: https://t.co/M0zQJam0gV ^CN
665485,"@115850 Hello ! Can i buy things from Amazon .In as iam living in Pakistan ? ,plz confirm .",1095851,"@378605 Unfortunately, we do not have international shipping. ^SQ"
1095852,@AmazonHelp 😞😞😞 thanks but can you do indirectly through some other source ?,1095853,"@378605 I'm afraid, we'll don't have any such option to deliver the product internationally. I'll forward your feedback for review. ^HD"
1095858,@115850 my order no is 407-7528302-8396342 . 4 days before i was telling the amazon co. no one is responding to my shoes,1095857,"@378607 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 2/2"
1095861,Hey @115850 in a month how many times will u celebrate #GreatIndianAmazonSale ? And offers: increasing the the price of product and off??,1095860,"@378608 to offer you the lowest price, may result in fluctuations in our prices over time.2/2 ^MM"
1095868,Bitte lesen! @124285 und @116316 https://t.co/ci7eg2kzIK,1095864,"@378609 Die Fächeranzahl können wir nicht erhöhen. Wäre es eine Option, eine andere Abholstation zu nutzen? https://t.co/o1erKJ0Dn8 ^DS"
1095870,"Quand ta 136,94€ sur ton compte amazon qui représente tout mes économie, et que ton compte et bloque, et que meme @AmazonHelp ne pe pas help",1095869,@378223 Je viens de vous répondre par message privé. Merci de consulter la réponse. ^MH
1095874,"Hey @127917 and @AmazonHelp, looks like another “great” delivery! Now my house smells like Downy! “YAY”. https://t.co/1H7SY4zF8g",1095871,@209618 Oh no! That's not what we strive for. Please give us a call here: https://t.co/PyACxvY8Qo so we can get this sorted! ^TR
1095873,"@AmazonHelp Lemme ask you this: why were my deodorant sticks individually sealed, but the big-ole-tubba Downy wasn’t?",1095875,"@209618 When you reach out to us with the link provided earlier, you may also give us your packaging feedback. ^CL"
1095879,@AmazonHelp did you guys get rid of same day shipping?,1095877,"@237745 If items are eligible, you will see a Same-Day icon. More information on it can be found here: https://t.co/KMT9nOlrzo ^DW"
1095881,"Just finished @47383 finale. What a wonderful, well-written & poignant show. Binge all 4 series on @116618 https://t.co/VJDnlOZC7t",1095880,@378610 Awesome!! Glad you like the show :) ^LL
1095882,@AmazonHelp https://t.co/7bgndJqVlG,1095883,@378607 consider them to be personal information. Our page is visible to public. (2/2) ^GS
1095891,@AmazonHelp I don't have any other payment methods on file? 2/2,1095889,"@197737 If no other payment methods are on file, it'll be canceled. Or you can cancel it here: https://t.co/61vC0h1l6v ^KB"
1095906,@115850 please contact me referring Pickup Tracking ID: 69451351885 Need some help,1095904,"@378614 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)^MN"
1095905,"@AmazonHelp Ok..what is meant by ""printing lable"" in case of returns...??",1095907,@378614 You have to take a print out of the label if you are shipping the product to seller. It will have the destination address. ^MJ
1095908,@AmazonHelp But i cannot find the lable...i have the address of the seller on the invoice that came with the product,1095909,@378614 Please use the link earlier provided by my colleague 'MN' for further assistance with this. We'll get back to you soon.^RS
1095912,@115821 I've been on hold for twenty nine minutes 😫,1095911,"@378615 I'm sorry for the long hold! W/o posting any personal info, can you tell us about the original issue you contacted in about?^EP"
1095914,@115850 you are drunk! 😁#AmazonGreatIndianFestival https://t.co/ah9s8N9kDK,1095913,"@378616 Looks like it is a listing error, I'll get this reviewed internally for any corrections. ^MJ"
1095916,@115821 what pathetic service u have.u guys send me a different product not ready to replace nd not initiating refund.No value 4 customers.,1095915,@378617 Sorry about the inconvenience. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^KC
1095918,@AmazonHelp plz give me your customer care no I want to cancel one product of my order reply as soon as u can,1095917,@366071 You can reach out to our support team here: https://t.co/R3EfhzgU8B. We'll assist you canceling the order. ^PS
1095934,@115821 Can you send me a link to the soles 4 souls for prime members? a friend wants it and I can't find it.,1095933,@365936 Absolutely! You can learn about Soles4Souls on Amazon and see their wishlist here: https://t.co/2NQhyYMVwz ^JN
1095937,@115850 thanks for being so irresponsible and unprofessional.,1095935,@378622 Looks like you had an unpleasant experience. Please let us know what went wrong so that we can assist you accordingly. ^SH
1095936,@AmazonHelp Tracking # 5180734503910,1095938,"@378622 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM"
1095944,@378624 @115850 Contact number : 9857153233 https://t.co/8WB38rQ9yo,1095943,@378623 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS
1095951,ur clothing deals dn't hve anything in clthing frm y'day.It's all Sunglasses. Human bug wrking for competition? #blockbusterdeals @115850,1095950,@378625 We've so much more in store for you. Stay glued to our website for more exciting offers. ^AK (2/2)
